Case,Activity,Timestamp,Resource,error_detected,detected_error_types
333,notify reject,2023-10-18 01:39:06.651000000,Manager-000001,False,
333,time out,2023-10-18 01:42:12.003000000,,False,
3330,Check for completeness,2024-04-11 22:34:36.694000000,Clerk-000004,False,
3330,Perform checks,2024-04-11 22:49:34.410000000,Clerk-000001,False,
3330,Make decision,2024-04-11 22:49:46.679000000,Manager-000001,False,
3330,Notify accept,2024-04-11 22:59:10.863000000,Manager-000003,True,synonymous
3330,Deliver card,2024-04-11 23:02:30.803000000,Manager-000002,False,
3331,Check for completeness,2024-04-11 23:36:18.655000000,Clerk-000003,False,
3331,Perform checks,2024-04-11 23:38:17.037000000,Clerk-000002,False,
3331,Make decision,2024-04-12 00:02:40.774000000,Manager-000005,False,
3331,notify reject,2024-04-12 00:15:07.894000000,Manager-000006,False,
3331,time out,2024-04-12 00:17:25.930000000,,False,
3332,Check for completeness,2024-04-12 00:20:32.003000000,Clerk-000006,False,
3332,Perform checks,2024-04-12 00:24:14.085000000,Clerk-000005,False,
3332,Make decision,2024-04-12 00:28:08.334000000,Manager-000004,False,
3332,Notify accept,2024-04-12 00:50:38.618000000,Manager-000001,True,synonymous
3332,Deliver card,2024-04-12 01:07:10.322000000,Manager-000003,False,
3333,Check for completeness,2024-04-12 01:15:20.720000000,Clerk-000004,False,
3333,Request info,2024-04-12 01:29:15.753000000,Manager-000002,False,
3333,info received,2024-04-12 01:31:17.507000000,,False,
3333,Check for completeness,2024-04-12 01:31:27.507000000,Clerk-000003,False,
3333,Perform checks,2024-04-12 01:39:55.022000000,Clerk-000002,False,
3333,Make decision,2024-04-12 01:48:54.844000000,Manager-000006,False,
3333,notify reject,2024-04-12 01:58:35.453000000,Manager-000004,False,
3333,time out,2024-04-12 02:16:18.678000000,,False,
3334,Check for completeness,2024-04-12 01:24:11.504000000,Clerk-000001,False,
3334,Request info,2024-04-12 01:40:46.432000000,Manager-000005,False,
3334,info received,2024-04-12 01:45:33.721000000,,False,
3334,Check for completeness,2024-04-12 01:45:43.721000000,Clerk-000006,False,
3334,Perform checks,2024-04-12 02:17:31.805000000,Clerk-000005,False,
3334,Make decision,2024-04-12 02:43:13.100000000,Manager-000002,False,
3334,notify reject,2024-04-12 02:58:24.952000000,Manager-000005,False,
3334,review request received,2024-04-12 03:00:32.665000000,,False,
3334,Check for completeness,2024-04-12 03:00:42.665000000,Clerk-000002,False,
3334,Perform checks,2024-04-12 03:20:58.747000000,Clerk-000003,False,
3334,Make decision,2024-04-12 03:31:26.806000000,Manager-000001,False,
3334,notify reject,2024-04-12 03:50:35.987000000,Manager-000006,False,
3334,time out,2024-04-12 04:00:06.768000000,,False,
3335,Check for completeness,2024-04-12 02:17:46.083000000,Clerk-000004,False,
3335,Information exchange,2024-04-12 02:24:37.979000000,Manager-000001,True,homonymous
3335,Information exchange,2024-04-12 02:28:30.289000000,,True,homonymous
3335,Check for completeness,2024-04-12 02:28:40.289000000,Clerk-000003,False,
3335,Request info,2024-04-12 02:32:13.579000000,Manager-000003,False,
3335,info received,2024-04-12 02:44:24.607000000,,False,
3335,Check for completeness,2024-04-12 02:44:34.607000000,Clerk-000001,False,
3335,Perform checks,2024-04-12 03:37:22.577000000,Clerk-000004,False,
3335,Make decision,2024-04-12 03:52:34.959000000,Manager-000004,False,
3335,notify acceptance,2024-04-12 04:04:31.202000000,Manager-000001,True,synonymous
3335,Deliver card,2024-04-12 04:06:49.804000000,Manager-000005,False,
3336,Check for completeness,2024-04-12 03:13:45.835000000,Clerk-000006,False,
3336,Perform checks,2024-04-12 03:18:47.322000000,Clerk-000004,False,
3336,Make decision,2024-04-12 03:27:07.271000000,Manager-000006,False,
3336,notify reject,2024-04-12 03:29:54.502000000,Manager-000004,False,
3336,Case assessment,2024-04-12 03:41:20.446000000,,True,homonymous
3336,Check for completeness,2024-04-12 03:41:30.446000000,Clerk-000005,False,
3336,Perform cecks,2024-04-12 03:43:56.272000000,Clerk-000003,True,distorted
3336,Case assessment,2024-04-12 04:09:54.798000000,Manager-000002,True,homonymous
3336,Notify accept,2024-04-12 04:14:23.000000000,Manager-000003,True,synonymous
3336,Deliver card,2024-04-12 04:28:29.455000000,Manager-000001,False,
3337,Check for completeness,2024-04-12 03:21:28.429000000,Clerk-000005,False,
3337,Perform checks,2024-04-12 03:30:27.863000000,Clerk-000002,False,
3337,Make decision,2024-04-12 03:48:12.167000000,Manager-000002,False,
3337,Notify accept,2024-04-12 03:50:09.766000000,Manager-000005,True,synonymous
3337,Deliver card,2024-04-12 03:56:21.770000000,Manager-000002,False,
3338,Check for completeness,2024-04-12 03:27:42.576000000,Clerk-000006,False,
3338,Request info,2024-04-12 03:41:43.090000000,Manager-000003,False,
3338,info received,2024-04-12 03:58:14.284000000,,False,
3338,Check for completeness,2024-04-12 03:58:24.284000000,Clerk-000001,False,
3338,Perform checks,2024-04-12 04:07:01.160000000,Clerk-000006,False,
3338,Make decision,2024-04-12 04:22:45.467000000,Manager-000006,False,
3338,notify reject,2024-04-12 04:25:22.835000000,Manager-000004,False,
3338,time out,2024-04-12 04:53:38.350000000,,False,
3339,Check for completeness,2024-04-12 04:35:04.449000000,Clerk-000005,False,
3339,Perform checks,2024-04-12 04:43:36.784000000,Clerk-000002,False,
3339,Make decision,2024-04-12 04:45:00.509000000,Manager-000005,False,
3339,Notify accept,2024-04-12 04:56:30.344000000,Manager-000002,True,synonymous
3339,Deliver card,2024-04-12 05:04:24.482000000,Manager-000006,False,
334,Verification process,2023-10-18 01:21:28.757000000,Clerk-000001,True,form-based
334,Verification process,2023-10-18 01:21:28.757000000,Clerk-000003,True,form-based
334,Make decision,2023-10-18 01:21:28.757000000,Manager-000006,True,form-based
334,notify reject,2023-10-18 02:02:39.068000000,Manager-000002,False,
334,time out,2023-10-18 02:14:14.610000000,,False,
3340,Check for completeness,2024-04-12 06:06:13.891000000,Clerk-000004,False,
3340,Perform checks,2024-04-12 06:15:20.798000000,Clerk-000001,False,
3340,Make decision,2024-04-12 06:16:59.321000000,Manager-000003,False,
3340,notify reject,2024-04-12 06:17:04.219000000,Manager-000001,False,
3340,review request received,2024-04-12 06:20:53.862000000,,False,
3340,Check for completeness,2024-04-12 06:21:03.862000000,Clerk-000003,False,
3340,Perform checks,2024-04-12 06:25:53.062000000,Clerk-000006,False,
3340,Make decision,2024-04-12 06:26:25.635000000,Manager-000004,False,
3340,notify reject,2024-04-12 06:37:58.757000000,Manager-000005,False,
3340,time out,2024-04-12 06:53:25.664000000,,False,
3341,Check for completeness_-Clerk-000005,2024-04-12 06:40:39.485000000,Clerk-000005,True,polluted
3341,Request info,2024-04-12 06:41:22.736000000,Manager-000002,False,
3341,info received..nan,2024-04-12 06:44:58.182000000,,True,distorted|synonymous
3341,Verification process,2024-04-12 06:45:08.182000000,Clerk-000002,True,homonymous
3341,Perform checks,2024-04-12 06:50:58.234000000,Clerk-000004,False,
3341,Make decision,2024-04-12 06:59:35.237000000,Manager-000006,True,homonymous
3341,notify reject,2024-04-12 07:05:05.511000000,Manager-000003,False,
3341,review request received,2024-04-12 07:05:54.517000000,,False,
3341,Check for completeness,2024-04-12 07:06:04.517000000,Clerk-000003,False,
3341,Verification process,2024-04-12 07:09:36.812000000,Clerk-000006,True,homonymous
3341,Make decision,2024-04-12 07:11:47.457000000,Manager-000004,True,homonymous
3341,notify reject,2024-04-12 07:12:13.158000000,Manager-000002,False,
3341,time out,2024-04-12 07:23:09.634000000,,False,
3342,Check for completeness,2024-04-12 06:57:46.116000000,Clerk-000001,False,
3342,Request info,2024-04-12 07:06:46.022000000,Manager-000001,False,
3342,info received,2024-04-12 07:58:04.201000000,,False,
3342,Check for completeness,2024-04-12 07:58:14.201000000,Clerk-000005,False,
3342,Perform checks,2024-04-12 07:59:32.817000000,Clerk-000002,False,
3342,Make decision,2024-04-12 08:16:32.213000000,Manager-000005,False,
3342,Notify accept,2024-04-12 08:23:34.281000000,Manager-000006,True,synonymous
3342,Deliver card,2024-04-12 08:28:34.526000000,Manager-000003,False,
3343,Check for completeness,2024-04-12 09:33:28.951000000,Clerk-000004,False,
3343,Perform checks,2024-04-12 09:35:25.758000000,Clerk-000001,False,
3343,Make decision,2024-04-12 09:40:17.472000000,Manager-000004,False,
3343,Notify accept,2024-04-12 09:41:02.851000000,Manager-000002,True,synonymous
3343,Deliver card,2024-04-12 09:44:17.629000000,Manager-000001,False,
3344,Verification process,2024-04-12 10:42:01.826000000,Clerk-000003,False,
3344,Request info,2024-04-12 10:53:23.554000000,Manager-000005,False,
3344,info received,2024-04-12 11:04:31.546000000,,False,
3344,Check for completeness,2024-04-12 11:04:41.546000000,Clerk-000006,False,
3344,Verification process,2024-04-12 11:20:09.259000000,Clerk-000005,False,
3344,Make decision,2024-04-12 11:24:30.611000000,Manager-000006,False,
3344,notify reject,2024-04-12 11:32:05.632000000,Manager-000003,False,
3344,time out,2024-04-12 11:34:55.061000000,,False,
3345,Check for completeness,2024-04-12 12:57:03.724000000,Clerk-000002,False,
3345,Perform checks,2024-04-12 13:09:53.400000000,Clerk-000001,False,
3345,Make decision,2024-04-12 13:17:23.358000000,Manager-000002,False,
3345,notify reject,2024-04-12 13:20:17.095000000,Manager-000001,False,
3345,review request received,2024-04-12 13:29:35.878000000,,False,
3345,Check for completeness,2024-04-12 13:29:45.878000000,Clerk-000005,False,
3345,Request info,2024-04-12 14:17:21.708000000,Manager-000005,False,
3345,info received,2024-04-12 14:17:24.685000000,,False,
3345,Check for completeness,2024-04-12 14:17:34.685000000,Clerk-000002,False,
3345,Perform checks,2024-04-12 14:45:35.910000000,Clerk-000005,False,
3345,Make decision,2024-04-12 15:04:02.284000000,Manager-000001,False,
3345,notify reject,2024-04-12 15:14:22.369000000,Manager-000004,False,
3345,review request received,2024-04-12 15:16:01.961000000,,False,
3345,Check for completeness,2024-04-12 15:16:11.961000000,Clerk-000004,False,
3345,Perform checks,2024-04-12 15:27:46.182000000,Clerk-000001,False,
3345,Make decision,2024-04-12 15:40:15.767000000,Manager-000001,False,
3345,Notify accept,2024-04-12 15:41:58.955000000,Manager-000004,True,synonymous
3345,Deliver card,2024-04-12 15:49:04.364000000,Manager-000002,False,
3346,Check for completeness,2024-04-12 13:03:01.360000000,Clerk-000004,False,
3346,Request info,2024-04-12 13:14:49.611000000,Manager-000004,False,
3346,info received,2024-04-12 13:17:30.556000000,,False,
3346,Check for completeness,2024-04-12 13:17:40.556000000,Clerk-000003,False,
3346,Perform checks,2024-04-12 13:26:06.643000000,Clerk-000006,False,
3346,Make decision,2024-04-12 13:37:57.544000000,Manager-000005,False,
3346,notify reject,2024-04-12 13:47:54.045000000,Manager-000006,False,
3346,time out,2024-04-12 13:57:58.707000000,,False,
3347,Check for completeness,2024-04-12 14:02:27.440000000,Clerk-000002,False,
3347,Request info,2024-04-12 14:06:44.515000000,Manager-000003,False,
3347,info received,2024-04-12 14:09:50.118000000,,False,
3347,Check for completeness,2024-04-12 14:10:00.118000000,Clerk-000003,False,
3347,Request info,2024-04-12 14:12:03.350000000,Manager-000002,False,
3347,info received,2024-04-12 14:16:46.112000000,,False,
3347,Check for completeness,2024-04-12 14:16:56.112000000,Clerk-000006,False,
3347,Request info,2024-04-12 15:03:33.969000000,Manager-000002,False,
3347,info received,2024-04-12 15:06:37.238000000,,False,
3347,Check for completeness,2024-04-12 15:06:47.238000000,Clerk-000002,False,
3347,Request info,2024-04-12 15:13:24.760000000,Manager-000006,False,
3347,info received,2024-04-12 15:35:05.282000000,,False,
3347,Check for completeness,2024-04-12 15:35:15.282000000,Clerk-000005,False,
3347,Perform checks,2024-04-12 15:42:03.058000000,Clerk-000002,False,
3347,Make decision,2024-04-12 15:44:13.465000000,Manager-000005,False,
3347,Notify accept,2024-04-12 15:54:46.086000000,Manager-000001,True,synonymous
3347,Deliver card,2024-04-12 16:11:50.572000000,Manager-000003,False,
3348,Check for completeness,2024-04-12 14:05:22.601000000,Clerk-000004,False,
3348,Request info,2024-04-12 14:08:39.281000000,Manager-000004,False,
3348,info received,2024-04-12 14:21:58.700000000,,False,
3348,Check for completeness,2024-04-12 14:22:08.700000000,Clerk-000003,False,
3348,Perform checks,2024-04-12 14:49:42.692000000,Clerk-000001,False,
3348,Make decision,2024-04-12 15:03:55.022000000,Manager-000005,False,
3348,Notify accept,2024-04-12 15:06:01.648000000,Manager-000004,True,synonymous
3348,Deliver card,2024-04-12 15:10:11.003000000,Manager-000002,False,
3349,Check for completeness,2024-04-12 14:06:30.328000000,Clerk-000001,False,
3349,Request info,2024-04-12 14:13:07.263000000,Manager-000001,False,
3349,info received,2024-04-12 14:18:18.412000000,,False,
3349,Check for completeness,2024-04-12 14:18:28.412000000,Clerk-000004,False,
3349,Perform checks,2024-04-12 14:28:55.979000000,Clerk-000001,False,
3349,Make decision,2024-04-12 14:42:34.653000000,Manager-000006,False,
3349,Notify accept,2024-04-12 15:09:29.709000000,Manager-000005,True,synonymous
3349,Deliver card,2024-04-12 15:35:44.339000000,Manager-000002,False,
335,Check for completeness,2023-10-18 01:33:42.586000000,Clerk-000005,False,
335,Request info,2023-10-18 01:55:51.746000000,Manager-000004,False,
335,info received,2023-10-18 01:57:04.640000000,,False,
335,Check for completeness,2023-10-18 01:57:14.640000000,Clerk-000002,False,
335,Request info,2023-10-18 02:08:38.925000000,Manager-000001,False,
335,info received,2023-10-18 02:26:31.983000000,,False,
335,Check for completeness,2023-10-18 02:26:41.983000000,Clerk-000005,False,
335,Request info,2023-10-18 02:33:13.198000000,Manager-000004,False,
335,info received,2023-10-18 02:40:24.580000000,,False,
335,Check for completeness,2023-10-18 02:40:34.580000000,Clerk-000004,False,
335,Perform checks,2023-10-18 02:42:53.320000000,Clerk-000001,False,
335,Make decision,2023-10-18 02:50:51.579000000,Manager-000005,False,
335,notify reject,2023-10-18 02:54:44.582000000,Manager-000001,False,
335,review request received,2023-10-18 03:05:21.238000000,,False,
335,Check for completeness,2023-10-18 03:05:31.238000000,Clerk-000003,False,
335,Request info,2023-10-18 03:07:00.759000000,Manager-000004,False,
335,info received,2023-10-18 03:08:54.715000000,,False,
335,Check for completeness,2023-10-18 03:09:04.715000000,Clerk-000005,False,
335,Perform checks,2023-10-18 03:12:40.338000000,Clerk-000006,False,
335,Make decision,2023-10-18 03:19:44.488000000,Manager-000002,False,
335,notify reject,2023-10-18 03:24:30.300000000,Manager-000004,False,
335,review request received,2023-10-18 03:24:52.252000000,,False,
335,Check for completeness,2023-10-18 03:25:02.252000000,Clerk-000001,False,
335,Perform checks,2023-10-18 03:36:23.910000000,Clerk-000002,False,
335,Make decision,2023-10-18 03:40:42.953000000,Manager-000006,False,
335,Notify accept,2023-10-18 03:47:36.897000000,Manager-000005,True,synonymous
335,Deliver card,2023-10-18 03:49:11.711000000,Manager-000001,False,
3350,confirm completeness,2024-04-12 14:48:42.168000000,Clerk-000004,True,synonymous
3350,request information,2024-04-12 15:03:33.247000000,Manager-000003,True,synonymous
3350,information received,2024-04-12 15:12:07.224000000,,True,synonymous
3350,Check for completeness,2024-04-12 15:12:17.224000000,Clerk-000003,False,
3350,conduct checks,2024-04-12 15:27:27.003000000,Clerk-000006,False,
3350,Make decision,2024-04-12 15:37:55.498000000,Manager-000003,True,collateral
3350,Make decision_1,2024-04-12 15:37:56.632539147,Manager-000003,True,distorted|synonymous|collateral
3350,Make decision_2,2024-04-12 15:37:57.615004380,Manager-000003,True,distorted|synonymous|collateral
3350,notify reject,2024-04-12 15:42:58.047000000,Manager-000006,False,
3350,time out,2024-04-12 15:52:36.399000000,,False,
3351,Check for completeness,2024-04-12 16:32:50.262000000,Clerk-000003,False,
3351,Request info,2024-04-12 16:46:52.103000000,Manager-000004,False,
3351,info received,2024-04-12 16:59:22.055000000,,False,
3351,Check for completeness,2024-04-12 16:59:32.055000000,Clerk-000006,False,
3351,Perform checks,2024-04-12 17:08:39.499000000,Clerk-000001,False,
3351,Make decision,2024-04-12 17:19:50.033000000,Manager-000002,False,
3351,notify reject,2024-04-12 17:23:36.830000000,Manager-000005,False,
3351,review request received,2024-04-12 17:26:10.676000000,,False,
3351,Check for completeness,2024-04-12 17:26:20.676000000,Clerk-000005,False,
